Year,Round,Institute,Course Name,Category,Opening Rank,Closing Rank,Program
2021,1,IIT BOMBAY,APPLIED GEOLOGY,GEN,2,25,APPLIED GEOLOGY
2021,1,IIT KHARAGPUR,GEOLOGY,GEN,1,53,GEOLOGY
2021,1,IIT KHARAGPUR,GEOPHYSICS,GEN,58,128,GEOPHYSICS
2021,1,IIT ROORKEE,APPLIED GEOLOGY,GEN,20,80,APPLIED GEOLOGY
2021,1,IIT BHUBANESWAR,GEOLOGY,GEN,83,106,GEOLOGY
2021,1,IIT (ISM) DHANBAD,APPLIED GEOLOGY,GEN,14,75,APPLIED GEOLOGY
2021,1,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,GEN,115,141,ATMOSPHERE & OCEAN SCIENCES
2021,1,IIT BOMBAY,MATHEMATICS,GEN,1,16,MATHEMATICS
2021,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,GEN,124,124,ENERGY SCIENCE AND ENGINEERING
2021,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,372,372,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,1,IIT BOMBAY,OPERATIONS RESEARCH,GEN,24,35,OPERATIONS RESEARCH
2021,1,IIT DELHI,MATHEMATICS,GEN,8,125,MATHEMATICS
2021,1,IIT GUWAHATI,MATHEMATICS & COMPUTING,GEN,21,151,MATHEMATICS & COMPUTING
2021,1,IIT KANPUR,MATHEMATICS,GEN,28,98,MATHEMATICS
2021,1,IIT KHARAGPUR,MATHEMATICS,GEN,42,191,MATHEMATICS
2021,1,IIT MADRAS,MATHEMATICS,GEN,10,135,MATHEMATICS
2021,1,IIT ROORKEE,MATHEMATICS,GEN,131,197,MATHEMATICS
2021,1,IIT BHUBANESWAR,MATHEMATICS,GEN,243,324,MATHEMATICS
2021,1,IIT GANDHINAGAR,MATHEMATICS,GEN,216,281,MATHEMATICS
2021,1,IIT HYDERABAD, MATHEMATICS & COMPUTING,GEN,138,221,MATHEMATICS & COMPUTING
2021,1,IIT INDORE,MATHEMATICS,GEN,209,298,MATHEMATICS
2021,1,IIT ROPAR,MATHEMATICS,GEN,271,338,MATHEMATICS
2021,1,IIT JODHPUR,MATHEMATICS,GEN,313,443,MATHEMATICS
2021,1,IIT JODHPUR,MATHEMATICS-DATA  & COMPUTATIONAL SCIENCES,GEN,286,416,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2021,1,IIT PATNA,MATHEMATICS,GEN,349,474,MATHEMATICS
2021,1,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,GEN,232,414,MATHEMATICS & COMPUTING
2021,1,IIT BHILAI,MATHEMATICS & COMPUTING,GEN,311,480,MATHEMATICS & COMPUTING
2021,1,IIT PALAKKAD,MATHEMATICS,GEN,378,462,MATHEMATICS
2021,1,IIT TIRUPATI,MATHEMATICS & STATISTICS,GEN,358,486,MATHEMATICS & COMPUTING
2021,1,IIT MANDI,APPLIED MATHEMATICS,GEN,314,472,APPLIED MATHEMATICS
2021,1,IIT BOMBAY,APPLIED STATISTICS & INFORMATICS,GEN,1,27,APPLIED STATISTICS & INFORMATICS
2021,1,IIT BOMBAY,OPERATIONS RESEARCH,GEN,44,50,OPERATIONS RESEARCH
2021,1,IIT KANPUR,STATISTICS,GEN,4,47,STATISTICS
2021,1,IIT BOMBAY,APPLIED GEOPHYSICS,GEN,173,248,APPLIED GEOPHYSICS
2021,1,IIT BOMBAY,PHYSICS,GEN,3,38,PHYSICS
2021,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,GEN,206,283,ENERGY SCIENCE AND ENGINEERING
2021,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,435,435,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,1,IIT DELHI,PHYSICS,GEN,5,107,PHYSICS
2021,1,IIT GUWAHATI,PHYSICS,GEN,117,195,PHYSICS
2021,1,IIT KANPUR,PHYSICS,GEN,4,49,PHYSICS
2021,1,IIT KANPUR,PHYSICS,GEN,1,63,PHYSICS
2021,1,IIT KHARAGPUR,PHYSICS,GEN,66,163,PHYSICS
2021,1,IIT KHARAGPUR,GEOPHYSICS,GEN,327,387,GEOPHYSICS
2021,1,IIT KHARAGPUR,MEDICAL PHYSICS,GEN,103,256,MEDICAL PHYSICS
2021,1,IIT MADRAS,PHYSICS,GEN,48,115,PHYSICS
2021,1,IIT ROORKEE,PHYSICS,GEN,108,161,PHYSICS
2021,1,IIT BHUBANESWAR,PHYSICS,GEN,265,308,PHYSICS
2021,1,IIT GANDHINAGAR,PHYSICS,GEN,196,289,PHYSICS
2021,1,IIT HYDERABAD,PHYSICS,GEN,199,236,PHYSICS
2021,1,IIT INDORE,PHYSICS,GEN,255,330,PHYSICS
2021,1,IIT INDORE,ASTRONOMY,GEN,116,319,ASTRONOMY
2021,1,IIT ROPAR,PHYSICS,GEN,275,354,PHYSICS
2021,1,IIT JODHPUR,PHYSICS,GEN,334,426,PHYSICS
2021,1,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,GEN,527,568,PHYSICS AND MATERIALS ENGINEERING
2021,1,IIT PATNA,PHYSICS,GEN,326,468,PHYSICS
2021,1,IIT (ISM) DHANBAD,PHYSICS,GEN,341,511,PHYSICS
2021,1,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,GEN,111,602,APPLIED GEOPHYSICS
2021,1,IIT (BHU) VARANASI,PHYSICS,GEN,203,316,PHYSICS
2021,1,IIT BHILAI,PHYSICS,GEN,479,532,PHYSICS
2021,1,IIT PALAKKAD,PHYSICS,GEN,432,544,PHYSICS
2021,1,IIT TIRUPATI,PHYSICS,GEN,472,542,PHYSICS
2021,1,IIT MANDI,PHYSICS,GEN,322,529,PHYSICS
2021,2,IIT BOMBAY,BIOTECHNOLOGY,GEN,4,22,BIOTECHNOLOGY
2021,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,42,42,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,2,IIT KHARAGPUR,MOLECULAR MEDICAL MICROBIOLOGY,GEN,24,29,MOLECULAR MEDICAL MICROBIOLOGY
2021,2,IIT INDORE,BIOTECHNOLOGY,GEN,18,35,BIOTECHNOLOGY
2021,2,IIT BOMBAY,CHEMISTRY,GEN,1,31,CHEMISTRY
2021,2,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,GEN,206,483,ENERGY SCIENCE AND ENGINEERING
2021,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,260,578,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,2,IIT DELHI,CHEMISTRY,GEN,13,84,CHEMISTRY
2021,2,IIT GUWAHATI,CHEMISTRY,GEN,113,262,CHEMISTRY
2021,2,IIT KANPUR,CHEMISTRY,GEN,11,85,CHEMISTRY
2021,2,IIT KHARAGPUR,CHEMISTRY,GEN,75,188,CHEMISTRY
2021,2,IIT KHARAGPUR,NUCLEAR MEDICINE,GEN,598,600,NUCLEAR MEDICINE
2021,2,IIT MADRAS,CHEMISTRY,GEN,49,220,CHEMISTRY
2021,2,IIT ROORKEE,CHEMISTRY,GEN,88,149,CHEMISTRY
2021,2,IIT BHUBANESWAR,CHEMISTRY,GEN,292,367,CHEMISTRY
2021,2,IIT GANDHINAGAR,CHEMISTRY,GEN,227,297,CHEMISTRY
2021,2,IIT HYDERABAD,CHEMISTRY,GEN,158,310,CHEMISTRY
2021,2,IIT INDORE,CHEMISTRY,GEN,237,365,CHEMISTRY
2021,2,IIT ROPAR,CHEMISTRY,GEN,350,406,CHEMISTRY
2021,2,IIT JODHPUR,CHEMISTRY,GEN,410,568,CHEMISTRY
2021,2,IIT PATNA,CHEMISTRY,GEN,403,544,CHEMISTRY
2021,2,IIT (ISM) DHANBAD,CHEMISTRY,GEN,375,504,CHEMISTRY
2021,2,IIT (BHU) VARANASI,CHEMISTRY,GEN,240,387,CHEMISTRY
2021,2,IIT BHILAI,CHEMISTRY,GEN,573,587,CHEMISTRY
2021,2,IIT PALAKKAD,CHEMISTRY,GEN,594,632,CHEMISTRY
2021,2,IIT TIRUPATI,CHEMISTRY,GEN,580,613,CHEMISTRY
2021,2,IIT MANDI,CHEMISTRY,GEN,380,511,CHEMISTRY
2021,2,IIT DELHI,ECONOMICS,GEN,1,10,ECONOMICS
2021,2,IIT ROORKEE,ECONOMICS,GEN,11,25,ECONOMICS
2021,2,IIT BOMBAY,APPLIED GEOLOGY,GEN,2,25,APPLIED GEOLOGY
2021,2,IIT KHARAGPUR,GEOLOGY,GEN,1,53,GEOLOGY
2021,2,IIT KHARAGPUR,GEOPHYSICS,GEN,58,128,GEOPHYSICS
2021,2,IIT ROORKEE,APPLIED GEOLOGY,GEN,20,80,APPLIED GEOLOGY
2021,2,IIT BHUBANESWAR,GEOLOGY,GEN,83,106,GEOLOGY
2021,2,IIT (ISM) DHANBAD,APPLIED GEOLOGY,GEN,14,75,APPLIED GEOLOGY
2021,2,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,GEN,119,144,ATMOSPHERE & OCEAN SCIENCES
2021,2,IIT BOMBAY,MATHEMATICS,GEN,2,18,MATHEMATICS
2021,2,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,GEN,124,124,ENERGY SCIENCE AND ENGINEERING
2021,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,372,372,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,2,IIT BOMBAY,OPERATIONS RESEARCH,GEN,24,35,OPERATIONS RESEARCH
2021,2,IIT DELHI,MATHEMATICS,GEN,8,142,MATHEMATICS
2021,2,IIT GUWAHATI,MATHEMATICS & COMPUTING,GEN,21,151,MATHEMATICS & COMPUTING
2021,2,IIT KANPUR,MATHEMATICS,GEN,28,112,MATHEMATICS
2021,2,IIT KHARAGPUR,MATHEMATICS,GEN,50,204,MATHEMATICS
2021,2,IIT MADRAS,MATHEMATICS,GEN,10,149,MATHEMATICS
2021,2,IIT ROORKEE,MATHEMATICS,GEN,145,208,MATHEMATICS
2021,2,IIT BHUBANESWAR,MATHEMATICS,GEN,254,366,MATHEMATICS
2021,2,IIT GANDHINAGAR,MATHEMATICS,GEN,236,302,MATHEMATICS
2021,2,IIT HYDERABAD, MATHEMATICS & COMPUTING,GEN,214,237,MATHEMATICS & COMPUTING
2021,2,IIT INDORE,MATHEMATICS,GEN,209,303,MATHEMATICS
2021,2,IIT ROPAR,MATHEMATICS,GEN,271,343,MATHEMATICS
2021,2,IIT JODHPUR,MATHEMATICS,GEN,361,462,MATHEMATICS
2021,2,IIT JODHPUR,MATHEMATICS-DATA  & COMPUTATIONAL SCIENCES,GEN,287,479,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2021,2,IIT PATNA,MATHEMATICS,GEN,374,495,MATHEMATICS
2021,2,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,GEN,247,455,MATHEMATICS & COMPUTING
2021,2,IIT BHILAI,MATHEMATICS & COMPUTING,GEN,311,504,MATHEMATICS & COMPUTING
2021,2,IIT PALAKKAD,MATHEMATICS,GEN,385,498,MATHEMATICS
2021,2,IIT TIRUPATI,MATHEMATICS & STATISTICS,GEN,358,515,MATHEMATICS & COMPUTING
2021,2,IIT MANDI,APPLIED MATHEMATICS,GEN,314,483,APPLIED MATHEMATICS
2021,2,IIT BOMBAY,APPLIED STATISTICS & INFORMATICS,GEN,1,27,APPLIED STATISTICS & INFORMATICS
2021,2,IIT BOMBAY,OPERATIONS RESEARCH,GEN,44,50,OPERATIONS RESEARCH
2021,2,IIT KANPUR,STATISTICS,GEN,4,47,STATISTICS
2021,2,IIT BOMBAY,APPLIED GEOPHYSICS,GEN,173,248,APPLIED GEOPHYSICS
2021,2,IIT BOMBAY,PHYSICS,GEN,3,38,PHYSICS
2021,2,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,GEN,206,283,ENERGY SCIENCE AND ENGINEERING
2021,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,435,435,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,2,IIT DELHI,PHYSICS,GEN,5,112,PHYSICS
2021,2,IIT GUWAHATI,PHYSICS,GEN,124,204,PHYSICS
2021,2,IIT KANPUR,PHYSICS,GEN,4,56,PHYSICS
2021,2,IIT KANPUR,PHYSICS,GEN,19,75,PHYSICS
2021,2,IIT KHARAGPUR,PHYSICS,GEN,66,172,PHYSICS
2021,2,IIT KHARAGPUR,GEOPHYSICS,GEN,327,387,GEOPHYSICS
2021,2,IIT KHARAGPUR,MEDICAL PHYSICS,GEN,103,256,MEDICAL PHYSICS
2021,2,IIT MADRAS,PHYSICS,GEN,48,121,PHYSICS
2021,2,IIT ROORKEE,PHYSICS,GEN,126,166,PHYSICS
2021,2,IIT BHUBANESWAR,PHYSICS,GEN,265,331,PHYSICS
2021,2,IIT GANDHINAGAR,PHYSICS,GEN,209,312,PHYSICS
2021,2,IIT HYDERABAD,PHYSICS,GEN,210,250,PHYSICS
2021,2,IIT INDORE,PHYSICS,GEN,255,337,PHYSICS
2021,2,IIT INDORE,ASTRONOMY,GEN,184,338,ASTRONOMY
2021,2,IIT ROPAR,PHYSICS,GEN,275,379,PHYSICS
2021,2,IIT JODHPUR,PHYSICS,GEN,352,438,PHYSICS
2021,2,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,GEN,527,602,PHYSICS AND MATERIALS ENGINEERING
2021,2,IIT PATNA,PHYSICS,GEN,326,475,PHYSICS
2021,2,IIT (ISM) DHANBAD,PHYSICS,GEN,341,524,PHYSICS
2021,2,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,GEN,201,629,APPLIED GEOPHYSICS
2021,2,IIT (BHU) VARANASI,PHYSICS,GEN,203,322,PHYSICS
2021,2,IIT BHILAI,PHYSICS,GEN,479,534,PHYSICS
2021,2,IIT PALAKKAD,PHYSICS,GEN,432,556,PHYSICS
2021,2,IIT TIRUPATI,PHYSICS,GEN,506,564,PHYSICS
2021,2,IIT MANDI,PHYSICS,GEN,345,539,PHYSICS
2021,3,IIT BOMBAY,BIOTECHNOLOGY,GEN,4,26,BIOTECHNOLOGY
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,42,42,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT KHARAGPUR,MOLECULAR MEDICAL MICROBIOLOGY,GEN,29,35,MOLECULAR MEDICAL MICROBIOLOGY
2021,3,IIT INDORE,BIOTECHNOLOGY,GEN,18,39,BIOTECHNOLOGY
2021,3,IIT BOMBAY,CHEMISTRY,GEN,1,32,CHEMISTRY
2021,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,GEN,258,589,ENERGY SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,260,578,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT DELHI,CHEMISTRY,GEN,13,88,CHEMISTRY
2021,3,IIT GUWAHATI,CHEMISTRY,GEN,113,269,CHEMISTRY
2021,3,IIT KANPUR,CHEMISTRY,GEN,11,90,CHEMISTRY
2021,3,IIT KHARAGPUR,CHEMISTRY,GEN,75,188,CHEMISTRY
2021,3,IIT KHARAGPUR,NUCLEAR MEDICINE,GEN,598,614,NUCLEAR MEDICINE
2021,3,IIT MADRAS,CHEMISTRY,GEN,49,248,CHEMISTRY
2021,3,IIT ROORKEE,CHEMISTRY,GEN,91,163,CHEMISTRY
2021,3,IIT BHUBANESWAR,CHEMISTRY,GEN,292,403,CHEMISTRY
2021,3,IIT GANDHINAGAR,CHEMISTRY,GEN,250,317,CHEMISTRY
2021,3,IIT HYDERABAD,CHEMISTRY,GEN,158,339,CHEMISTRY
2021,3,IIT INDORE,CHEMISTRY,GEN,237,393,CHEMISTRY
2021,3,IIT ROPAR,CHEMISTRY,GEN,350,428,CHEMISTRY
2021,3,IIT JODHPUR,CHEMISTRY,GEN,420,629,CHEMISTRY
2021,3,IIT PATNA,CHEMISTRY,GEN,519,649,CHEMISTRY
2021,3,IIT (ISM) DHANBAD,CHEMISTRY,GEN,375,571,CHEMISTRY
2021,3,IIT (BHU) VARANASI,CHEMISTRY,GEN,240,413,CHEMISTRY
2021,3,IIT BHILAI,CHEMISTRY,GEN,652,669,CHEMISTRY
2021,3,IIT PALAKKAD,CHEMISTRY,GEN,634,697,CHEMISTRY
2021,3,IIT TIRUPATI,CHEMISTRY,GEN,639,684,CHEMISTRY
2021,3,IIT MANDI,CHEMISTRY,GEN,401,531,CHEMISTRY
2021,3,IIT DELHI,ECONOMICS,GEN,1,10,ECONOMICS
2021,3,IIT ROORKEE,ECONOMICS,GEN,11,28,ECONOMICS
2021,3,IIT BOMBAY,APPLIED GEOLOGY,GEN,2,25,APPLIED GEOLOGY
2021,3,IIT KHARAGPUR,GEOLOGY,GEN,1,53,GEOLOGY
2021,3,IIT KHARAGPUR,GEOPHYSICS,GEN,58,128,GEOPHYSICS
2021,3,IIT ROORKEE,APPLIED GEOLOGY,GEN,20,80,APPLIED GEOLOGY
2021,3,IIT BHUBANESWAR,GEOLOGY,GEN,83,106,GEOLOGY
2021,3,IIT (ISM) DHANBAD,APPLIED GEOLOGY,GEN,14,75,APPLIED GEOLOGY
2021,3,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,GEN,129,160,ATMOSPHERE & OCEAN SCIENCES
2021,3,IIT BOMBAY,MATHEMATICS,GEN,2,18,MATHEMATICS
2021,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,GEN,124,124,ENERGY SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,372,372,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,OPERATIONS RESEARCH,GEN,24,38,OPERATIONS RESEARCH
2021,3,IIT DELHI,MATHEMATICS,GEN,8,147,MATHEMATICS
2021,3,IIT GUWAHATI,MATHEMATICS & COMPUTING,GEN,21,174,MATHEMATICS & COMPUTING
2021,3,IIT KANPUR,MATHEMATICS,GEN,28,131,MATHEMATICS
2021,3,IIT KHARAGPUR,MATHEMATICS,GEN,50,207,MATHEMATICS
2021,3,IIT MADRAS,MATHEMATICS,GEN,10,151,MATHEMATICS
2021,3,IIT ROORKEE,MATHEMATICS,GEN,159,252,MATHEMATICS
2021,3,IIT BHUBANESWAR,MATHEMATICS,GEN,254,376,MATHEMATICS
2021,3,IIT GANDHINAGAR,MATHEMATICS,GEN,236,313,MATHEMATICS
2021,3,IIT HYDERABAD, MATHEMATICS & COMPUTING,GEN,214,237,MATHEMATICS & COMPUTING
2021,3,IIT INDORE,MATHEMATICS,GEN,253,316,MATHEMATICS
2021,3,IIT ROPAR,MATHEMATICS,GEN,271,383,MATHEMATICS
2021,3,IIT JODHPUR,MATHEMATICS,GEN,365,506,MATHEMATICS
2021,3,IIT JODHPUR,MATHEMATICS-DATA  & COMPUTATIONAL SCIENCES,GEN,407,522,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2021,3,IIT PATNA,MATHEMATICS,GEN,425,538,MATHEMATICS
2021,3,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,GEN,247,471,MATHEMATICS & COMPUTING
2021,3,IIT BHILAI,MATHEMATICS & COMPUTING,GEN,311,563,MATHEMATICS & COMPUTING
2021,3,IIT PALAKKAD,MATHEMATICS,GEN,385,510,MATHEMATICS
2021,3,IIT TIRUPATI,MATHEMATICS & STATISTICS,GEN,358,543,MATHEMATICS & COMPUTING
2021,3,IIT MANDI,APPLIED MATHEMATICS,GEN,325,523,APPLIED MATHEMATICS
2021,3,IIT BOMBAY,APPLIED STATISTICS & INFORMATICS,GEN,1,31,APPLIED STATISTICS & INFORMATICS
2021,3,IIT BOMBAY,OPERATIONS RESEARCH,GEN,44,51,OPERATIONS RESEARCH
2021,3,IIT KANPUR,STATISTICS,GEN,4,50,STATISTICS
2021,3,IIT BOMBAY,APPLIED GEOPHYSICS,GEN,177,323,APPLIED GEOPHYSICS
2021,3,IIT BOMBAY,PHYSICS,GEN,3,47,PHYSICS
2021,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,GEN,206,299,ENERGY SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,435,435,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT DELHI,PHYSICS,GEN,5,126,PHYSICS
2021,3,IIT GUWAHATI,PHYSICS,GEN,144,236,PHYSICS
2021,3,IIT KANPUR,PHYSICS,GEN,4,61,PHYSICS
2021,3,IIT KANPUR,PHYSICS,GEN,19,104,PHYSICS
2021,3,IIT KHARAGPUR,PHYSICS,GEN,66,195,PHYSICS
2021,3,IIT KHARAGPUR,GEOPHYSICS,GEN,327,397,GEOPHYSICS
2021,3,IIT KHARAGPUR,MEDICAL PHYSICS,GEN,256,601,MEDICAL PHYSICS
2021,3,IIT MADRAS,PHYSICS,GEN,48,140,PHYSICS
2021,3,IIT ROORKEE,PHYSICS,GEN,141,186,PHYSICS
2021,3,IIT BHUBANESWAR,PHYSICS,GEN,281,333,PHYSICS
2021,3,IIT GANDHINAGAR,PHYSICS,GEN,232,325,PHYSICS
2021,3,IIT HYDERABAD,PHYSICS,GEN,241,275,PHYSICS
2021,3,IIT INDORE,PHYSICS,GEN,255,346,PHYSICS
2021,3,IIT INDORE,ASTRONOMY,GEN,184,368,ASTRONOMY
2021,3,IIT ROPAR,PHYSICS,GEN,342,384,PHYSICS
2021,3,IIT JODHPUR,PHYSICS,GEN,372,468,PHYSICS
2021,3,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,GEN,527,673,PHYSICS AND MATERIALS ENGINEERING
2021,3,IIT PATNA,PHYSICS,GEN,363,503,PHYSICS
2021,3,IIT (ISM) DHANBAD,PHYSICS,GEN,371,559,PHYSICS
2021,3,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,GEN,201,667,APPLIED GEOPHYSICS
2021,3,IIT (BHU) VARANASI,PHYSICS,GEN,203,352,PHYSICS
2021,3,IIT BHILAI,PHYSICS,GEN,514,614,PHYSICS
2021,3,IIT PALAKKAD,PHYSICS,GEN,432,610,PHYSICS
2021,3,IIT TIRUPATI,PHYSICS,GEN,542,627,PHYSICS
2021,3,IIT MANDI,PHYSICS,GEN,398,602,PHYSICS
2021,4,IIT BOMBAY,BIOTECHNOLOGY,GEN,4,26,BIOTECHNOLOGY
2021,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,42,42,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,4,IIT KHARAGPUR,MOLECULAR MEDICAL MICROBIOLOGY,GEN,29,35,MOLECULAR MEDICAL MICROBIOLOGY
2021,4,IIT INDORE,BIOTECHNOLOGY,GEN,18,41,BIOTECHNOLOGY
2021,4,IIT BOMBAY,CHEMISTRY,GEN,1,32,CHEMISTRY
2021,4,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,GEN,258,583,ENERGY SCIENCE AND ENGINEERING
2021,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,260,578,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,4,IIT DELHI,CHEMISTRY,GEN,13,88,CHEMISTRY
2021,4,IIT GUWAHATI,CHEMISTRY,GEN,113,269,CHEMISTRY
2021,4,IIT KANPUR,CHEMISTRY,GEN,11,90,CHEMISTRY
2021,4,IIT KHARAGPUR,CHEMISTRY,GEN,75,188,CHEMISTRY
2021,4,IIT KHARAGPUR,NUCLEAR MEDICINE,GEN,598,614,NUCLEAR MEDICINE
2021,4,IIT MADRAS,CHEMISTRY,GEN,49,248,CHEMISTRY
2021,4,IIT ROORKEE,CHEMISTRY,GEN,91,163,CHEMISTRY
2021,4,IIT BHUBANESWAR,CHEMISTRY,GEN,292,403,CHEMISTRY
2021,4,IIT GANDHINAGAR,CHEMISTRY,GEN,250,317,CHEMISTRY
2021,4,IIT HYDERABAD,CHEMISTRY,GEN,158,339,CHEMISTRY
2021,4,IIT INDORE,CHEMISTRY,GEN,237,393,CHEMISTRY
2021,4,IIT ROPAR,CHEMISTRY,GEN,350,428,CHEMISTRY
2021,4,IIT JODHPUR,CHEMISTRY,GEN,420,629,CHEMISTRY
2021,4,IIT PATNA,CHEMISTRY,GEN,519,676,CHEMISTRY
2021,4,IIT (ISM) DHANBAD,CHEMISTRY,GEN,375,573,CHEMISTRY
2021,4,IIT (BHU) VARANASI,CHEMISTRY,GEN,240,413,CHEMISTRY
2021,4,IIT BHILAI,CHEMISTRY,GEN,673,716,CHEMISTRY
2021,4,IIT PALAKKAD,CHEMISTRY,GEN,634,782,CHEMISTRY
2021,4,IIT TIRUPATI,CHEMISTRY,GEN,666,734,CHEMISTRY
2021,4,IIT MANDI,CHEMISTRY,GEN,401,531,CHEMISTRY
2021,4,IIT DELHI,ECONOMICS,GEN,1,10,ECONOMICS
2021,4,IIT ROORKEE,ECONOMICS,GEN,11,30,ECONOMICS
2021,4,IIT BOMBAY,APPLIED GEOLOGY,GEN,2,25,APPLIED GEOLOGY
2021,4,IIT KHARAGPUR,GEOLOGY,GEN,1,53,GEOLOGY
2021,4,IIT KHARAGPUR,GEOPHYSICS,GEN,58,128,GEOPHYSICS
2021,4,IIT ROORKEE,APPLIED GEOLOGY,GEN,20,80,APPLIED GEOLOGY
2021,4,IIT BHUBANESWAR,GEOLOGY,GEN,83,106,GEOLOGY
2021,4,IIT (ISM) DHANBAD,APPLIED GEOLOGY,GEN,14,75,APPLIED GEOLOGY
2021,4,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,GEN,129,181,ATMOSPHERE & OCEAN SCIENCES
2021,4,IIT BOMBAY,MATHEMATICS,GEN,2,18,MATHEMATICS
2021,4,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,GEN,124,124,ENERGY SCIENCE AND ENGINEERING
2021,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,GEN,372,372,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,4,IIT BOMBAY,OPERATIONS RESEARCH,GEN,24,38,OPERATIONS RESEARCH
2021,4,IIT DELHI,MATHEMATICS,GEN,8,147,MATHEMATICS
2021,4,IIT GUWAHATI,MATHEMATICS & COMPUTING,GEN,21,174,MATHEMATICS & COMPUTING
2021,4,IIT KANPUR,MATHEMATICS,GEN,28,131,MATHEMATICS
2021,4,IIT KHARAGPUR,MATHEMATICS,GEN,50,207,MATHEMATICS
2021,4,IIT MADRAS,MATHEMATICS,GEN,10,151,MATHEMATICS
2021,4,IIT ROORKEE,MATHEMATICS,GEN,159,252,MATHEMATICS
2021,4,IIT BHUBANESWAR,MATHEMATICS,GEN,254,376,MATHEMATICS
2021,4,IIT GANDHINAGAR,MATHEMATICS,GEN,236,313,MATHEMATICS
2021,4,IIT HYDERABAD, MATHEMATICS & COMPUTING,GEN,214,237,MATHEMATICS & COMPUTING
2021,4,IIT INDORE,MATHEMATICS,GEN,253,316,MATHEMATICS
2021,4,IIT ROPAR,MATHEMATICS,GEN,271,383,MATHEMATICS
2021,4,IIT JODHPUR,MATHEMATICS,GEN,365,518,MATHEMATICS
2021,4,IIT JODHPUR,MATHEMATICS-DATA  & COMPUTATIONAL SCIENCES,GEN,407,522,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2021,4,IIT PATNA,MATHEMATICS,GEN,425,538,MATHEMATICS
